Country,Year,LFPR,Type_LFPR
"Bahamas, The",2006,79.661,Total
"Bahamas, The",2007,74.05,Female
"Bahamas, The",2007,85.622,Male
"Bahamas, The",2007,79.665,Total
"Bahamas, The",2008,73.553,Female
"Bahamas, The",2008,85.801,Male
"Bahamas, The",2008,79.49,Total
"Bahamas, The",2009,72.844,Female
"Bahamas, The",2009,86.053,Male
"Bahamas, The",2009,79.242,Total
"Bahamas, The",2010,72.804,Female
"Bahamas, The",2010,86.037,Male
"Bahamas, The",2010,79.203,Total
"Bahamas, The",2011,72.708,Female
"Bahamas, The",2011,86.028,Male
"Bahamas, The",2011,79.137,Total
"Bahamas, The",2012,72.946,Female
"Bahamas, The",2012,85.903,Male
"Bahamas, The",2012,79.19,Total
"Bahamas, The",2013,72.501,Female
"Bahamas, The",2013,86.024,Male
"Bahamas, The",2013,79.011,Total
"Bahamas, The",2014,72.512,Female
"Bahamas, The",2014,86.011,Male
"Bahamas, The",2014,79.003,Total
"Bahamas, The",2015,72.415,Female
"Bahamas, The",2015,86.057,Male
"Bahamas, The",2015,78.968,Total
"Bahamas, The",2016,72.48,Female
"Bahamas, The",2016,86.073,Male
"Bahamas, The",2016,79.002,Total
"Bahamas, The",2017,72.724,Female
"Bahamas, The",2017,86.044,Male
"Bahamas, The",2017,79.107,Total
"Bahamas, The",2018,72.973,Female
"Bahamas, The",2018,86.034,Male
"Bahamas, The",2018,79.224,Total
"Bahamas, The",2019,73.039,Female
"Bahamas, The",2019,86.092,Male
"Bahamas, The",2019,79.281,Total
"Bahamas, The",2020,68.041,Female
"Bahamas, The",2020,80.235,Male
"Bahamas, The",2020,73.872,Total
"Bahamas, The",2021,70.623,Female
"Bahamas, The",2021,82.452,Male
"Bahamas, The",2021,76.277,Total
"Bahamas, The",2022,71.816,Female
"Bahamas, The",2022,85.107,Male
"Bahamas, The",2022,78.164,Total
Bahrain,1991,30.158,Female
Bahrain,1991,88.993,Male
Bahrain,1991,66.932,Total
Bahrain,1992,30.819,Female
Bahrain,1992,88.577,Male
Bahrain,1992,66.874,Total
Bahrain,1993,31.474,Female
Bahrain,1993,88.089,Male
Bahrain,1993,66.787,Total
Bahrain,1994,32.135,Female
Bahrain,1994,87.597,Male
Bahrain,1994,66.708,Total
Bahrain,1995,32.806,Female
Bahrain,1995,87.154,Male
Bahrain,1995,66.665,Total
Bahrain,1996,33.485,Female
Bahrain,1996,86.792,Male
Bahrain,1996,66.668,Total
Bahrain,1997,34.179,Female
Bahrain,1997,86.527,Male
Bahrain,1997,66.729,Total
Bahrain,1998,34.903,Female
Bahrain,1998,86.382,Male
Bahrain,1998,66.874,Total
Bahrain,1999,35.673,Female
Bahrain,1999,86.382,Male
Bahrain,1999,67.132,Total
Bahrain,2000,36.497,Female
Bahrain,2000,86.528,Male
Bahrain,2000,67.511,Total
Bahrain,2001,37.375,Female
Bahrain,2001,86.788,Male
Bahrain,2001,67.99,Total
Bahrain,2002,38.238,Female
Bahrain,2002,87.168,Male
Bahrain,2002,68.545,Total
Bahrain,2003,39.064,Female
Bahrain,2003,87.13,Male
Bahrain,2003,68.948,Total
Bahrain,2004,39.776,Female
Bahrain,2004,86.469,Male
Bahrain,2004,69.102,Total
Bahrain,2005,40.478,Female
Bahrain,2005,85.89,Male
Bahrain,2005,69.318,Total
Bahrain,2006,41.258,Female
Bahrain,2006,85.8,Male
Bahrain,2006,69.797,Total
Bahrain,2007,42.116,Female
Bahrain,2007,86.129,Male
Bahrain,2007,70.514,Total
Bahrain,2008,43.054,Female
Bahrain,2008,86.746,Male
Bahrain,2008,71.406,Total
Bahrain,2009,44.077,Female
Bahrain,2009,87.496,Male
Bahrain,2009,72.386,Total
Bahrain,2010,45.081,Female
Bahrain,2010,87.903,Male
Bahrain,2010,73.07,Total
Bahrain,2011,44.073,Female
Bahrain,2011,87.458,Male
Bahrain,2011,72.484,Total
Bahrain,2012,44.343,Female
Bahrain,2012,87.647,Male
Bahrain,2012,72.836,Total
Bahrain,2013,44.56,Female
Bahrain,2013,87.845,Male
Bahrain,2013,72.965,Total
Bahrain,2014,44.65,Female
Bahrain,2014,87.699,Male
Bahrain,2014,72.598,Total
Bahrain,2015,44.746,Female
Bahrain,2015,87.556,Male
Bahrain,2015,72.523,Total
Bahrain,2016,44.968,Female
Bahrain,2016,87.76,Male
Bahrain,2016,72.961,Total
Bahrain,2017,45.315,Female
Bahrain,2017,88.076,Male
Bahrain,2017,73.498,Total
Bahrain,2018,45.897,Female
Bahrain,2018,88.426,Male
Bahrain,2018,73.958,Total
Bahrain,2019,46.292,Female
Bahrain,2019,88.632,Male
Bahrain,2019,74.151,Total
Bahrain,2020,45.549,Female
Bahrain,2020,87.765,Male
Bahrain,2020,73.269,Total
Bahrain,2021,45.909,Female
Bahrain,2021,88.264,Male
Bahrain,2021,73.631,Total
Bahrain,2022,46.275,Female
Bahrain,2022,88.954,Male
Bahrain,2022,74.131,Total
Bangladesh,1991,26.488,Female
Bangladesh,1991,90.227,Male
Bangladesh,1991,59.089,Total
Bangladesh,1992,26.658,Female
Bangladesh,1992,90.162,Male
Bangladesh,1992,59.136,Total
Bangladesh,1993,26.874,Female
Bangladesh,1993,90.103,Male
Bangladesh,1993,59.203,Total
Bangladesh,1994,27.124,Female
Bangladesh,1994,90.034,Male
Bangladesh,1994,59.282,Total
Bangladesh,1995,27.404,Female
Bangladesh,1995,89.959,Male
Bangladesh,1995,59.368,Total
Bangladesh,1996,27.63,Female
Bangladesh,1996,89.708,Male
Bangladesh,1996,59.334,Total
Bangladesh,1997,27.893,Female
Bangladesh,1997,89.459,Male
Bangladesh,1997,59.314,Total
Bangladesh,1998,28.184,Female
Bangladesh,1998,89.228,Male
Bangladesh,1998,59.308,Total
Bangladesh,1999,28.484,Female
Bangladesh,1999,89.014,Male
Bangladesh,1999,59.317,Total
Bangladesh,2000,28.776,Female
Bangladesh,2000,88.817,Male
Bangladesh,2000,59.329,Total
Bangladesh,2001,28.988,Female
Bangladesh,2001,88.663,Male
Bangladesh,2001,59.312,Total
Bangladesh,2002,29.215,Female
Bangladesh,2002,88.569,Male
Bangladesh,2002,59.318,Total
Bangladesh,2003,29.448,Female
Bangladesh,2003,88.516,Male
Bangladesh,2003,59.34,Total
Bangladesh,2004,29.674,Female
Bangladesh,2004,88.482,Male
Bangladesh,2004,59.367,Total
Bangladesh,2005,29.899,Female
Bangladesh,2005,88.461,Male
Bangladesh,2005,59.394,Total
Bangladesh,2006,30.027,Female
Bangladesh,2006,88.456,Male
Bangladesh,2006,59.353,Total
Bangladesh,2007,30.503,Female
Bangladesh,2007,87.883,Male
Bangladesh,2007,59.192,Total
Bangladesh,2008,30.99,Female
Bangladesh,2008,87.311,Male
Bangladesh,2008,59.032,Total
Bangladesh,2009,31.477,Female
Bangladesh,2009,86.707,Male
Bangladesh,2009,58.87,Total
Bangladesh,2010,31.948,Female
Bangladesh,2010,86.018,Male
Bangladesh,2010,58.707,Total
Bangladesh,2011,32.417,Female
Bangladesh,2011,85.288,Male
Bangladesh,2011,58.545,Total
Bangladesh,2012,32.891,Female
Bangladesh,2012,84.527,Male
Bangladesh,2012,58.382,Total
Bangladesh,2013,33.37,Female
Bangladesh,2013,83.735,Male
Bangladesh,2013,58.213,Total
Bangladesh,2014,33.855,Female
Bangladesh,2014,82.924,Male
Bangladesh,2014,58.043,Total
Bangladesh,2015,34.353,Female
Bangladesh,2015,82.114,Male
Bangladesh,2015,57.882,Total
Bangladesh,2016,34.866,Female
Bangladesh,2016,81.293,Male
Bangladesh,2016,57.731,Total
Bangladesh,2017,38.48,Female
Bangladesh,2017,82.991,Male
Bangladesh,2017,60.402,Total
Bangladesh,2018,38.824,Female
Bangladesh,2018,83.141,Male
Bangladesh,2018,60.644,Total
Bangladesh,2019,39.122,Female
Bangladesh,2019,83.303,Male
Bangladesh,2019,60.865,Total
Bangladesh,2020,38.833,Female
Bangladesh,2020,82.556,Male
Bangladesh,2020,60.351,Total
Bangladesh,2021,40.309,Female
Bangladesh,2021,82.816,Male
Bangladesh,2021,61.236,Total
Bangladesh,2022,39.544,Female
Bangladesh,2022,82.887,Male
Bangladesh,2022,60.881,Total
Barbados,1991,70.603,Female
Barbados,1991,83.446,Male
Barbados,1991,76.834,Total
Barbados,1992,70.044,Female
Barbados,1992,82.42,Male
Barbados,1992,76.049,Total
Barbados,1993,71.015,Female
Barbados,1993,83.167,Male
Barbados,1993,76.911,Total
Barbados,1994,72.019,Female
Barbados,1994,83.914,Male
Barbados,1994,77.79,Total
Barbados,1995,74.021,Female
Barbados,1995,83.393,Male
Barbados,1995,78.567,Total
Barbados,1996,72.585,Female
Barbados,1996,82.744,Male
Barbados,1996,77.509,Total
Barbados,1997,73.895,Female
Barbados,1997,83.279,Male
Barbados,1997,78.44,Total
Barbados,1998,73.4,Female
Barbados,1998,83.588,Male
Barbados,1998,78.331,Total
Barbados,1999,72.78,Female
Barbados,1999,84.256,Male
Barbados,1999,78.332,Total
Barbados,2000,74.069,Female
Barbados,2000,84.822,Male
Barbados,2000,79.27,Total
Barbados,2001,75.336,Female
Barbados,2001,85.355,Male
Barbados,2001,80.179,Total
Barbados,2002,74.143,Female
Barbados,2002,83.987,Male
Barbados,2002,78.897,Total
Barbados,2003,75.372,Female
Barbados,2003,84.304,Male
Barbados,2003,79.681,Total
Barbados,2004,75.656,Female
Barbados,2004,84.694,Male
Barbados,2004,80.012,Total
Barbados,2005,75.584,Female
Barbados,2005,84.311,Male
Barbados,2005,79.784,Total
Barbados,2006,73.498,Female
Barbados,2006,82.36,Male
Barbados,2006,77.759,Total
Barbados,2007,72.502,Female
Barbados,2007,83.138,Male
Barbados,2007,77.609,Total
Barbados,2008,73.196,Female
Barbados,2008,82.002,Male
Barbados,2008,77.419,Total
Barbados,2009,73.522,Female
Barbados,2009,81.816,Male
Barbados,2009,77.495,Total
Barbados,2010,73.829,Female
Barbados,2010,81.611,Male
Barbados,2010,77.554,Total
Barbados,2011,74.105,Female
Barbados,2011,81.378,Male
Barbados,2011,77.587,Total
Barbados,2012,71.689,Female
Barbados,2012,81.083,Male
Barbados,2012,76.188,Total
Barbados,2013,72.757,Female
Barbados,2013,80.715,Male
Barbados,2013,76.571,Total
Barbados,2014,71.653,Female
Barbados,2014,76.7,Male
Barbados,2014,74.074,Total
Barbados,2015,71.927,Female
Barbados,2015,76.36,Male
Barbados,2015,74.056,Total
Barbados,2016,73.107,Female
Barbados,2016,78.395,Male
Barbados,2016,75.65,Total
Barbados,2017,71.903,Female
Barbados,2017,77.94,Male
Barbados,2017,74.809,Total
Barbados,2018,70.693,Female
Barbados,2018,77.364,Male
Barbados,2018,73.908,Total
Barbados,2019,71.189,Female
Barbados,2019,75.503,Male
Barbados,2019,73.27,Total
Barbados,2020,69.853,Female
Barbados,2020,74.323,Male
Barbados,2020,72.011,Total
Barbados,2021,71.125,Female
Barbados,2021,74.553,Male
Barbados,2021,72.782,Total
Barbados,2022,71.923,Female
Barbados,2022,76.977,Male
Barbados,2022,74.369,Total
Belarus,1991,64.46,Female
Belarus,1991,73.059,Male
Belarus,1991,68.591,Total
Belarus,1992,64.553,Female
Belarus,1992,73.309,Male
Belarus,1992,68.765,Total
Belarus,1993,64.649,Female
Belarus,1993,73.51,Male
Belarus,1993,68.913,Total
Belarus,1994,64.949,Female
Belarus,1994,73.961,Male
Belarus,1994,69.287,Total
Belarus,1995,65.37,Female
Belarus,1995,74.449,Male
Belarus,1995,69.74,Total
Belarus,1996,65.497,Female
Belarus,1996,74.353,Male
Belarus,1996,69.759,Total
Belarus,1997,65.528,Female
Belarus,1997,73.957,Male
Belarus,1997,69.584,Total
Belarus,1998,65.738,Female
Belarus,1998,73.741,Male
Belarus,1998,69.589,Total
Belarus,1999,66.078,Female
Belarus,1999,73.745,Male
Belarus,1999,69.768,Total
Belarus,2000,67.014,Female
Belarus,2000,74.233,Male
Belarus,2000,70.489,Total
Belarus,2001,67.85,Female
Belarus,2001,74.649,Male
Belarus,2001,71.126,Total
Belarus,2002,68.551,Female
Belarus,2002,74.995,Male
Belarus,2002,71.659,Total
Belarus,2003,69.139,Female
Belarus,2003,75.304,Male
Belarus,2003,72.114,Total
Belarus,2004,69.636,Female
Belarus,2004,75.59,Male
Belarus,2004,72.512,Total
Belarus,2005,70.109,Female
Belarus,2005,75.897,Male
Belarus,2005,72.906,Total
Belarus,2006,70.541,Female
Belarus,2006,76.232,Male
Belarus,2006,73.291,Total
Belarus,2007,70.905,Female
Belarus,2007,76.595,Male
Belarus,2007,73.653,Total
Belarus,2008,71.215,Female
Belarus,2008,76.986,Male
Belarus,2008,74,Total
Belarus,2009,71.464,Female
Belarus,2009,77.377,Male
Belarus,2009,74.314,Total
Belarus,2010,71.729,Female
Belarus,2010,77.791,Male
Belarus,2010,74.648,Total
Belarus,2011,72.139,Female
Belarus,2011,78.282,Male
Belarus,2011,75.093,Total
Belarus,2012,72.655,Female
Belarus,2012,78.821,Male
Belarus,2012,75.618,Total
Belarus,2013,73.201,Female
Belarus,2013,79.348,Male
Belarus,2013,76.154,Total
Belarus,2014,73.762,Female
Belarus,2014,79.839,Male
Belarus,2014,76.681,Total
Belarus,2015,74.261,Female
Belarus,2015,80.26,Male
Belarus,2015,77.142,Total
Belarus,2016,74.714,Female
Belarus,2016,80.616,Male
Belarus,2016,77.547,Total
Belarus,2017,74.857,Female
Belarus,2017,81.265,Male
Belarus,2017,77.932,Total
Belarus,2018,74.595,Female
Belarus,2018,82.009,Male
Belarus,2018,78.152,Total
Belarus,2019,75.338,Female
Belarus,2019,81.624,Male
Belarus,2019,78.354,Total
Belarus,2020,75.346,Female
Belarus,2020,81.915,Male
Belarus,2020,78.497,Total
Belarus,2021,75.96,Female
Belarus,2021,81.938,Male
Belarus,2021,78.826,Total
Belarus,2022,76.34,Female
Belarus,2022,82.581,Male
Belarus,2022,79.331,Total
Belgium,1991,48.319,Female
Belgium,1991,71.993,Male
Belgium,1991,60.234,Total
Belgium,1992,49.574,Female
Belgium,1992,71.863,Male
Belgium,1992,60.795,Total
Belgium,1993,50.525,Female
Belgium,1993,71.484,Male
Belgium,1993,61.077,Total
Belgium,1994,51.499,Female
Belgium,1994,72.293,Male
Belgium,1994,61.969,Total
Belgium,1995,52.061,Female
Belgium,1995,72.543,Male
Belgium,1995,62.376,Total
Belgium,1996,52.287,Female
Belgium,1996,72.417,Male
Belgium,1996,62.426,Total
Belgium,1997,53.079,Female
Belgium,1997,72.42,Male
Belgium,1997,62.821,Total
Belgium,1998,54.056,Female
Belgium,1998,72.674,Male
Belgium,1998,63.434,Total
Belgium,1999,56.008,Female
Belgium,1999,73.129,Male
Belgium,1999,64.631,Total
Belgium,2000,56.613,Female
Belgium,2000,73.829,Male
Belgium,2000,65.282,Total
Belgium,2001,54.471,Female
Belgium,2001,72.71,Male
Belgium,2001,63.654,Total
Belgium,2002,55.424,Female
Belgium,2002,72.698,Male
Belgium,2002,64.119,Total
Belgium,2003,55.831,Female
Belgium,2003,72.621,Male
Belgium,2003,64.28,Total
Belgium,2004,57.618,Female
Belgium,2004,72.861,Male
Belgium,2004,65.287,Total
Belgium,2005,59.426,Female
Belgium,2005,73.901,Male
Belgium,2005,66.708,Total
Belgium,2006,59.485,Female
Belgium,2006,73.369,Male
Belgium,2006,66.467,Total
Belgium,2007,60.339,Female
Belgium,2007,73.541,Male
Belgium,2007,66.976,Total
Belgium,2008,60.761,Female
Belgium,2008,73.331,Male
Belgium,2008,67.078,Total
Belgium,2009,60.912,Female
Belgium,2009,72.835,Male
Belgium,2009,66.904,Total
Belgium,2010,61.805,Female
Belgium,2010,73.45,Male
Belgium,2010,67.656,Total
Belgium,2011,61.092,Female
Belgium,2011,72.304,Male
Belgium,2011,66.727,Total
Belgium,2012,61.347,Female
Belgium,2012,72.48,Male
Belgium,2012,66.941,Total
Belgium,2013,62.306,Female
Belgium,2013,72.73,Male
Belgium,2013,67.546,Total
Belgium,2014,62.943,Female
Belgium,2014,72.413,Male
Belgium,2014,67.705,Total
Belgium,2015,62.942,Female
Belgium,2015,72.137,Male
Belgium,2015,67.566,Total
Belgium,2016,62.829,Female
Belgium,2016,72.272,Male
Belgium,2016,67.58,Total
Belgium,2017,64.164,Female
Belgium,2017,73.002,Male
Belgium,2017,68.613,Total
Belgium,2018,65.29,Female
Belgium,2018,73.072,Male
Belgium,2018,69.21,Total
Belgium,2019,65.876,Female
Belgium,2019,73.315,Male
Belgium,2019,69.625,Total
Belgium,2020,65.362,Female
Belgium,2020,72.744,Male
Belgium,2020,69.084,Total
Belgium,2021,66.515,Female
Belgium,2021,73.805,Male
Belgium,2021,70.193,Total
Belgium,2022,67.814,Female
Belgium,2022,74.439,Male
Belgium,2022,71.158,Total
Belize,1991,34.947,Female
Belize,1991,79.835,Male
Belize,1991,57.697,Total
Belize,1992,35.872,Female
Belize,1992,79.69,Male
Belize,1992,58.069,Total
Belize,1993,36.235,Female
Belize,1993,79.599,Male
Belize,1993,58.185,Total
Belize,1994,36.008,Female
Belize,1994,79.578,Male
Belize,1994,58.052,Total
Belize,1995,37.378,Female
Belize,1995,80.13,Male
Belize,1995,59.006,Total
Belize,1996,38.782,Female
Belize,1996,80.699,Male
Belize,1996,59.977,Total
Belize,1997,40.216,Female
Belize,1997,81.283,Male
Belize,1997,60.952,Total
Belize,1998,41.165,Female
Belize,1998,80.05,Male
Belize,1998,60.764,Total
Belize,1999,41.2,Female
Belize,1999,81.289,Male
Belize,1999,61.377,Total
Belize,2000,41.729,Female
Belize,2000,81.302,Male
Belize,2000,61.631,Total
Belize,2001,42.248,Female
Belize,2001,81.298,Male
Belize,2001,61.877,Total
Belize,2002,42.756,Female
Belize,2002,81.3,Male
Belize,2002,62.116,Total
Belize,2003,43.267,Female
Belize,2003,81.318,Male
Belize,2003,62.354,Total
Belize,2004,43.784,Female
Belize,2004,81.341,Male
Belize,2004,62.595,Total
Belize,2005,44.302,Female
Belize,2005,81.36,Male
Belize,2005,62.836,Total
Belize,2006,44.824,Female
Belize,2006,81.379,Male
Belize,2006,63.08,Total
Belize,2007,45.35,Female
Belize,2007,81.4,Male
Belize,2007,63.325,Total
Belize,2008,45.881,Female
Belize,2008,81.423,Male
Belize,2008,63.573,Total
Belize,2009,46.419,Female
Belize,2009,81.452,Male
Belize,2009,63.827,Total
Belize,2010,46.943,Female
Belize,2010,81.431,Male
Belize,2010,64.075,Total
Belize,2011,47.452,Female
Belize,2011,81.362,Male
Belize,2011,64.318,Total
Belize,2012,47.973,Female
Belize,2012,81.307,Male
Belize,2012,64.571,Total
Belize,2013,48.504,Female
Belize,2013,81.265,Male
Belize,2013,64.835,Total
Belize,2014,49.521,Female
Belize,2014,82.21,Male
Belize,2014,65.833,Total
Belize,2015,50.45,Female
Belize,2015,82.013,Male
Belize,2015,66.214,Total
Belize,2016,51.389,Female
Belize,2016,81.818,Male
Belize,2016,66.598,Total
Belize,2017,50.665,Female
Belize,2017,81.784,Male
Belize,2017,66.23,Total
Belize,2018,51.047,Female
Belize,2018,81.298,Male
Belize,2018,66.186,Total
Belize,2019,51.28,Female
Belize,2019,80.875,Male
Belize,2019,66.099,Total
Belize,2020,49.757,Female
Belize,2020,78.43,Male
Belize,2020,64.11,Total
Belize,2021,51.002,Female
Belize,2021,78.58,Male
Belize,2021,64.796,Total
Belize,2022,52.586,Female
Belize,2022,80.056,Male
Belize,2022,66.322,Total
Benin,1991,58.106,Female
Benin,1991,88.575,Male
Benin,1991,72.9,Total
Benin,1992,58.09,Female
Benin,1992,88.513,Male
Benin,1992,72.871,Total
Benin,1993,58.822,Female
Benin,1993,87.616,Male
Benin,1993,72.831,Total
Benin,1994,59.584,Female
Benin,1994,86.709,Male
Benin,1994,72.794,Total
Benin,1995,60.388,Female
Benin,1995,85.791,Male
Benin,1995,72.767,Total
Benin,1996,61.2,Female
Benin,1996,84.847,Male
Benin,1996,72.735,Total
Benin,1997,62.026,Female
Benin,1997,83.88,Male
Benin,1997,72.7,Total
Benin,1998,62.876,Female
Benin,1998,82.892,Male
Benin,1998,72.664,Total
Benin,1999,63.752,Female
Benin,1999,81.883,Male
Benin,1999,72.627,Total
Benin,2000,64.655,Female
Benin,2000,80.849,Male
Benin,2000,72.59,Total
Benin,2001,65.587,Female
Benin,2001,79.789,Male
Benin,2001,72.553,Total
Benin,2002,66.548,Female
Benin,2002,78.701,Male
Benin,2002,72.515,Total
Benin,2003,67.009,Female
Benin,2003,78.219,Male
Benin,2003,72.519,Total
Benin,2004,67.473,Female
Benin,2004,77.737,Male
Benin,2004,72.524,Total
Benin,2005,67.942,Female
Benin,2005,77.26,Male
Benin,2005,72.529,Total
Benin,2006,68.415,Female
Benin,2006,76.78,Male
Benin,2006,72.535,Total
Benin,2007,68.89,Female
Benin,2007,76.296,Male
Benin,2007,72.543,Total
Benin,2008,69.367,Female
Benin,2008,75.811,Male
Benin,2008,72.55,Total
Benin,2009,69.845,Female
Benin,2009,75.325,Male
Benin,2009,72.555,Total
Benin,2010,70.325,Female
Benin,2010,74.839,Male
Benin,2010,72.559,Total
Benin,2011,70.808,Female
Benin,2011,74.353,Male
Benin,2011,72.565,Total
Benin,2012,69.003,Female
Benin,2012,73.701,Male
Benin,2012,71.334,Total
Benin,2013,67.14,Female
Benin,2013,73.036,Male
Benin,2013,70.069,Total
Benin,2014,65.218,Female
Benin,2014,72.357,Male
Benin,2014,68.768,Total
Benin,2015,63.252,Female
Benin,2015,71.667,Male
Benin,2015,67.441,Total
Benin,2016,61.25,Female
Benin,2016,70.967,Male
Benin,2016,66.09,Total
Benin,2017,59.209,Female
Benin,2017,70.251,Male
Benin,2017,64.712,Total
Benin,2018,57.135,Female
Benin,2018,69.516,Male
Benin,2018,63.309,Total
Benin,2019,57.194,Female
Benin,2019,69.362,Male
Benin,2019,63.266,Total
Benin,2020,56.647,Female
Benin,2020,68.707,Male
Benin,2020,62.668,Total
Benin,2021,55.609,Female
Benin,2021,67.759,Male
Benin,2021,61.677,Total
Benin,2022,57.292,Female
Benin,2022,68.793,Male
Benin,2022,63.038,Total
Bhutan,1991,59.278,Female
Bhutan,1991,83.746,Male
Bhutan,1991,72.248,Total
Bhutan,1992,59.198,Female
Bhutan,1992,83.499,Male
Bhutan,1992,72.047,Total
Bhutan,1993,59.144,Female
Bhutan,1993,83.245,Male
Bhutan,1993,71.856,Total
Bhutan,1994,59.086,Female
Bhutan,1994,82.978,Male
Bhutan,1994,71.658,Total
Bhutan,1995,59.02,Female
Bhutan,1995,82.697,Male
Bhutan,1995,71.451,Total
Bhutan,1996,59.463,Female
Bhutan,1996,82.278,Male
Bhutan,1996,71.415,Total
Bhutan,1997,60.018,Female
Bhutan,1997,81.803,Male
Bhutan,1997,71.406,Total
Bhutan,1998,60.651,Female
Bhutan,1998,81.288,Male
Bhutan,1998,71.419,Total
Bhutan,1999,61.346,Female
Bhutan,1999,80.691,Male
Bhutan,1999,71.475,Total
Bhutan,2000,62.104,Female
Bhutan,2000,80.037,Male
Bhutan,2000,71.574,Total
Bhutan,2001,62.991,Female
Bhutan,2001,79.263,Male
Bhutan,2001,71.656,Total
Bhutan,2002,63.94,Female
Bhutan,2002,78.521,Male
Bhutan,2002,71.766,Total
Bhutan,2003,64.915,Female
Bhutan,2003,77.841,Male
Bhutan,2003,71.901,Total
Bhutan,2004,65.858,Female
Bhutan,2004,77.223,Male
